playerID,Player_Name,teamID,Team_Name,leagueID,League_Name,season,Games_Played,Total_Goals,Total_Assists,Total_Shots,Shots_Converted_Perc,Goals_Per_Game
3478,Sloan Privat,165,Caen,5,Ligue 1,2014,20,6,1,40,15.0,0.3
3691,Robert Beric,175,Saint-Etienne,5,Ligue 1,2015,10,3,0,16,19.0,0.3
3789,Mickael Le Bihan,170,Nice,5,Ligue 1,2016,10,3,0,10,30.0,0.3
4248,Nils Petersen,135,Freiburg,3,Bundesliga,2016,33,10,4,51,20.0,0.3
4280,Davie Selke,123,Werder Bremen,3,Bundesliga,2014,30,9,3,43,21.0,0.3
4929,Orji Okwonkwo,97,Bologna,2,Serie A,2017,10,3,0,5,60.0,0.3
5095,Sergio León,157,Osasuna,4,La Liga,2016,33,10,0,72,14.000000000000002,0.3
5221,Leon Bailey,119,Bayer Leverkusen,3,Bundesliga,2017,30,9,6,76,12.0,0.3
5221,Leon Bailey,119,Bayer Leverkusen,3,Bundesliga,2020,30,9,8,58,16.0,0.3
5248,Marcel Sabitzer,136,RasenBallsport Leipzig,3,Bundesliga,2020,27,8,3,60,13.0,0.3
6118,Portu,223,Girona,4,La Liga,2017,37,11,5,52,21.0,0.3
6124,Maxi Gómez,146,Valencia,4,La Liga,2019,33,10,2,41,24.0,0.3
6492,Reiss Nelson,120,Hoffenheim,3,Bundesliga,2018,23,7,0,21,33.0,0.3
6570,Óscar Rodríguez,159,Leganes,4,La Liga,2019,30,9,2,62,15.0,0.3
7051,Gonçalo Paciência,132,Eintracht Frankfurt,3,Bundesliga,2019,23,7,3,51,14.000000000000002,0.3
7365,Lucas Paquetá,178,Lyon,5,Ligue 1,2020,30,9,5,55,16.0,0.3
8702,Tinotenda Kadewere,178,Lyon,5,Ligue 1,2020,33,10,3,61,16.0,0.3
8912,Tommaso Pobega,260,Spezia,2,Serie A,2020,20,6,0,22,27.0,0.3
135,Yuya Osako,123,Werder Bremen,3,Bundesliga,2019,28,8,2,45,18.0,0.29
191,Chicharito,81,West Ham,1,Premier League,2017,28,8,0,29,28.000000000000004,0.29
213,Thorgan Hazard,130,Borussia M.Gladbach,3,Bundesliga,2017,34,10,5,88,11.0,0.29
226,Kingsley Coman,117,Bayern Munich,3,Bundesliga,2018,21,6,4,31,19.0,0.29
276,Dong-Won Ji,121,Augsburg,3,Bundesliga,2018,14,4,1,22,18.0,0.29
324,Adrián Ramos,129,Borussia Dortmund,3,Bundesliga,2016,7,2,1,12,17.0,0.29
324,Adrián Ramos,155,Granada,4,La Liga,2016,14,4,1,22,18.0,0.29
339,Eric Maxim Choupo-Moting,124,Schalke 04,3,Bundesliga,2014,31,9,6,68,13.0,0.29
447,Kevin De Bruyne,131,Wolfsburg,3,Bundesliga,2014,34,10,20,96,10.0,0.29
454,Charles Aránguiz,119,Bayer Leverkusen,3,Bundesliga,2015,7,2,1,12,17.0,0.29
468,Callum Wilson,73,Bournemouth,1,Premier League,2017,28,8,2,54,15.0,0.29
504,Aaron Ramsey,83,Arsenal,1,Premier League,2017,24,7,8,56,13.0,0.29
522,Wilfried Zaha,78,Crystal Palace,1,Premier League,2018,34,10,5,73,14.000000000000002,0.29
629,Wayne Rooney,89,Manchester United,1,Premier League,2015,28,8,6,72,11.0,0.29
771,Georginio Wijnaldum,86,Newcastle United,1,Premier League,2015,38,11,5,54,20.0,0.29
802,Diego Costa,143,Atletico Madrid,4,La Liga,2020,7,2,0,5,40.0,0.29
848,Charlie Austin,74,Southampton,1,Premier League,2017,24,7,0,47,15.0,0.29
939,Mauro Zárate,81,West Ham,1,Premier League,2014,7,2,1,13,15.0,0.29
939,Mauro Zárate,110,Fiorentina,2,Serie A,2016,7,2,1,11,18.0,0.29
986,Danny Ings,74,Southampton,1,Premier League,2018,24,7,3,56,13.0,0.29
1101,Luca Rigoni,100,Palermo,2,Serie A,2014,31,9,1,30,30.0,0.29
1109,Lucas Ocampos,164,Marseille,5,Ligue 1,2017,31,9,3,62,15.0,0.29
1148,Duván Zapata,105,Napoli,2,Serie A,2014,21,6,1,29,21.0,0.29
1170,Gianluca Caprari,102,Sampdoria,2,Serie A,2018,21,6,2,30,20.0,0.29
1207,Marco Parolo,96,Lazio,2,Serie A,2014,34,10,2,65,15.0,0.29
1230,Fabio Quagliarella,102,Sampdoria,2,Serie A,2015,17,5,0,54,9.0,0.29
1230,Fabio Quagliarella,113,Torino,2,Serie A,2015,17,5,0,48,10.0,0.29
1277,Roland Sallai,135,Freiburg,3,Bundesliga,2020,28,8,3,47,17.0,0.29
1315,Massimo Maccarone,108,Empoli,2,Serie A,2014,34,10,7,87,11.0,0.29
1340,Roberto Inglese,109,Chievo,2,Serie A,2016,34,10,4,44,23.0,0.29
1382,José Callejón,105,Napoli,2,Serie A,2014,38,11,3,84,13.0,0.29
1384,Dries Mertens,105,Napoli,2,Serie A,2019,31,9,7,75,12.0,0.29
1433,Federico Chiesa,110,Fiorentina,2,Serie A,2019,34,10,6,111,9.0,0.29
1445,Simone Verdi,97,Bologna,2,Serie A,2017,34,10,10,93,11.0,0.29
1469,Pietro Iemmello,104,Sassuolo,2,Serie A,2016,17,5,0,20,25.0,0.29
1517,Antonio Candreva,96,Lazio,2,Serie A,2014,34,10,9,117,9.0,0.29
1524,Stevan Jovetic,88,Manchester City,1,Premier League,2014,17,5,3,38,13.0,0.29
1524,Stevan Jovetic,138,Sevilla,4,La Liga,2016,21,6,4,58,10.0,0.29
1552,Alberto Gilardino,110,Fiorentina,2,Serie A,2014,14,4,2,16,25.0,0.29
1577,Marko Pjaca,124,Schalke 04,3,Bundesliga,2017,7,2,0,6,33.0,0.29
1583,Arkadiusz Milik,105,Napoli,2,Serie A,2016,17,5,0,22,23.0,0.29
1642,Simone Zaza,113,Torino,2,Serie A,2019,24,7,1,49,14.000000000000002,0.29
1678,Michy Batshuayi,164,Marseille,5,Ligue 1,2014,24,7,0,33,21.0,0.29
1700,Lucas Pérez,139,Deportivo La Coruna,4,La Liga,2014,21,6,3,49,12.0,0.29
1809,Joaquín Correa,96,Lazio,2,Serie A,2020,28,8,3,54,15.0,0.29
1878,Miroslav Klose,96,Lazio,2,Serie A,2015,24,7,7,30,23.0,0.29
2044,Daniele Verde,260,Spezia,2,Serie A,2020,21,6,1,33,18.0,0.29
2082,Youssef El-Arabi,155,Granada,4,La Liga,2014,28,8,2,50,16.0,0.29
2089,Robert Ibáñez,155,Granada,4,La Liga,2014,17,5,1,22,23.0,0.29
2106,Munir,138,Sevilla,4,La Liga,2018,17,5,1,35,14.000000000000002,0.29
2116,Felipe Caicedo,96,Lazio,2,Serie A,2018,28,8,2,42,19.0,0.29
2135,Sergi Enrich,156,Eibar,4,La Liga,2016,38,11,7,64,17.0,0.29
2170,Miku,145,Rayo Vallecano,4,La Liga,2014,7,2,0,7,28.999999999999996,0.29
2186,Morales,151,Levante,4,La Liga,2017,35,10,8,61,16.0,0.29
2272,Yannick Carrasco,143,Atletico Madrid,4,La Liga,2016,35,10,4,85,12.0,0.29
2274,Luciano Vietto,138,Sevilla,4,La Liga,2016,21,6,3,31,19.0,0.29
2304,Leo Baptistao,141,Espanyol,4,La Liga,2016,21,6,4,34,18.0,0.29
2340,Duje Cop,149,Sporting Gijon,4,La Liga,2016,31,9,3,67,13.0,0.29
2400,Raúl García,147,Athletic Club,4,La Liga,2017,34,10,1,80,13.0,0.29
2401,Muniain,147,Athletic Club,4,La Liga,2017,14,4,2,18,22.0,0.29
2537,Sandro Ramírez,148,Barcelona,4,La Liga,2014,7,2,0,8,25.0,0.29
2554,Thievy,177,Reims,5,Ligue 1,2015,14,4,1,18,22.0,0.29
2661,Marco Fabián,132,Eintracht Frankfurt,3,Bundesliga,2016,24,7,4,64,11.0,0.29
3211,Martin Braithwaite,176,Bordeaux,5,Ligue 1,2017,14,4,3,23,17.0,0.29
3294,Edinson Cavani,161,Paris Saint Germain,5,Ligue 1,2019,14,4,1,28,14.000000000000002,0.29
3366,Yassine Benzia,181,Dijon,5,Ligue 1,2020,7,2,0,6,33.0,0.29
3461,Majeed Waris,225,Strasbourg,5,Ligue 1,2019,7,2,1,6,33.0,0.29
3512,Nolan Roux,235,Nimes,5,Ligue 1,2019,7,2,0,18,11.0,0.29
3526,Ronny Rodelin,165,Caen,5,Ligue 1,2015,34,10,2,72,14.000000000000002,0.29
3712,Isaac Thelin,176,Bordeaux,5,Ligue 1,2016,7,2,2,6,33.0,0.29
4229,Raúl de Tomás,141,Espanyol,4,La Liga,2019,14,4,0,35,11.0,0.29
5068,Alexander Szymanowski,159,Leganes,4,La Liga,2016,28,8,2,42,19.0,0.29
5074,Kike García,156,Eibar,4,La Liga,2016,24,7,1,26,27.0,0.29
5169,Youssef En-Nesyri,159,Leganes,4,La Liga,2018,31,9,2,74,12.0,0.29
5266,Vincenzo Grifo,135,Freiburg,3,Bundesliga,2020,31,9,11,57,16.0,0.29
5356,Breel Embolo,124,Schalke 04,3,Bundesliga,2016,7,2,1,8,25.0,0.29
5356,Breel Embolo,130,Borussia M.Gladbach,3,Bundesliga,2019,28,8,5,46,17.0,0.29
5587,Josh Maja,176,Bordeaux,5,Ligue 1,2019,21,6,2,18,33.0,0.29
5657,Karl Toko Ekambi,154,Villarreal,4,La Liga,2018,34,10,1,59,17.0,0.29
5724,Irvin Cardona,241,Brest,5,Ligue 1,2019,21,6,3,50,12.0,0.29
6144,Sébastien Haller,132,Eintracht Frankfurt,3,Bundesliga,2017,31,9,4,41,22.0,0.29
6196,Nicolas Viola,222,Benevento,2,Serie A,2020,17,5,3,18,28.000000000000004,0.29
6238,Ignatius Ganago,210,Lens,5,Ligue 1,2020,24,7,0,40,18.0,0.29
6338,Lucas Alario,119,Bayer Leverkusen,3,Bundesliga,2019,24,7,1,49,14.000000000000002,0.29
6408,Emil Berggreen,125,Mainz 05,3,Bundesliga,2017,14,4,2,13,31.0,0.29
6441,Ferrán Torres,88,Manchester City,1,Premier League,2020,24,7,2,36,19.0,0.29
6523,Milot Rashica,123,Werder Bremen,3,Bundesliga,2019,28,8,5,73,11.0,0.29
6864,Renaud Ripart,235,Nimes,5,Ligue 1,2020,38,11,0,68,16.0,0.29
6867,Clement Depres,235,Nimes,5,Ligue 1,2018,17,5,0,28,18.0,0.29
6955,Ezequiel Ávila,232,SD Huesca,4,La Liga,2018,34,10,2,89,11.0,0.29
7224,Boulaye Dia,177,Reims,5,Ligue 1,2019,24,7,1,38,18.0,0.29
7822,Dennis Srbeny,205,Paderborn,3,Bundesliga,2019,17,5,1,28,18.0,0.29
7967,Anssumane Fati,148,Barcelona,4,La Liga,2019,24,7,1,33,21.0,0.29
8140,Munas Dabbur,120,Hoffenheim,3,Bundesliga,2019,14,4,0,24,17.0,0.29
29,Vedad Ibisevic,122,Hertha Berlin,3,Bundesliga,2019,25,7,2,28,25.0,0.28
191,Chicharito,81,West Ham,1,Premier League,2018,25,7,1,37,19.0,0.28
224,Thomas Müller,117,Bayern Munich,3,Bundesliga,2017,29,8,13,43,19.0,0.28
349,Artur Sobiech,128,Hannover 96,3,Bundesliga,2015,25,7,0,31,23.0,0.28
360,Ádám Szalai,120,Hoffenheim,3,Bundesliga,2017,18,5,1,28,18.0,0.28
412,André Hahn,121,Augsburg,3,Bundesliga,2020,29,8,3,43,19.0,0.28
422,Mario Götze,117,Bayern Munich,3,Bundesliga,2014,32,9,2,60,15.0,0.28
447,Kevin De Bruyne,88,Manchester City,1,Premier League,2015,25,7,9,49,14.000000000000002,0.28
464,Max Gradel,174,Toulouse,5,Ligue 1,2017,29,8,1,69,12.0,0.28
555,Memphis Depay,178,Lyon,5,Ligue 1,2018,36,10,10,110,9.0,0.28
574,Troy Deeney,90,Watford,1,Premier League,2018,32,9,5,64,14.000000000000002,0.28
594,Romelu Lukaku,72,Everton,1,Premier League,2014,36,10,5,105,10.0,0.28
734,Wahbi Khazri,176,Bordeaux,5,Ligue 1,2014,32,9,5,76,12.0,0.28
1210,Keita,102,Sampdoria,2,Serie A,2020,25,7,1,44,16.0,0.28
1434,Khouma Babacar,110,Fiorentina,2,Serie A,2015,18,5,1,30,17.0,0.28
1473,Matteo Politano,104,Sassuolo,2,Serie A,2017,36,10,4,100,10.0,0.28
1605,Diego Farias,108,Empoli,2,Serie A,2018,18,5,4,41,12.0,0.28
1660,Andre Gray,92,Burnley,1,Premier League,2016,32,9,3,47,19.0,0.28
1804,Álvaro Morata,98,Juventus,2,Serie A,2014,29,8,5,51,16.0,0.28
1826,Nicola Sansone,154,Villarreal,4,La Liga,2017,18,5,1,15,33.0,0.28
1867,Federico Dionisi,112,Frosinone,2,Serie A,2015,32,9,4,83,11.0,0.28
1903,Kevin Lasagna,99,Udinese,2,Serie A,2019,36,10,1,78,13.0,0.28
2223,Carlos Castro,149,Sporting Gijon,4,La Liga,2015,25,7,0,25,28.000000000000004,0.28
2251,Gareth Bale,150,Real Madrid,4,La Liga,2018,29,8,3,76,11.0,0.28
2285,Fabián Orellana,156,Eibar,4,La Liga,2019,29,8,7,42,19.0,0.28
2304,Leo Baptistao,145,Rayo Vallecano,4,La Liga,2014,25,7,1,45,16.0,0.28
2358,Jonathan Viera,144,Las Palmas,4,La Liga,2015,36,10,9,86,12.0,0.28
2400,Raúl García,147,Athletic Club,4,La Liga,2016,36,10,4,96,10.0,0.28
2442,Kevin Gameiro,143,Atletico Madrid,4,La Liga,2017,25,7,2,20,35.0,0.28
3226,Ousmane Dembélé,148,Barcelona,4,La Liga,2018,29,8,5,39,21.0,0.28
3276,Rachid Ghezzal,178,Lyon,5,Ligue 1,2015,29,8,8,53,15.0,0.28
3309,Valère Germain,171,Monaco,5,Ligue 1,2016,36,10,3,66,15.0,0.28
3455,Raphael Guerreiro,129,Borussia Dortmund,3,Bundesliga,2019,29,8,2,40,20.0,0.28
3475,Ludovic Blas,168,Nantes,5,Ligue 1,2020,36,10,4,71,14.000000000000002,0.28
3492,Cheikh Ndoye,167,Angers,5,Ligue 1,2015,32,9,4,68,13.0,0.28
3549,Adrien Thomasson,225,Strasbourg,5,Ligue 1,2019,25,7,1,49,14.000000000000002,0.28
3635,Bernardo Silva,171,Monaco,5,Ligue 1,2014,32,9,3,34,26.0,0.28
3667,Nabil Fekir,178,Lyon,5,Ligue 1,2016,32,9,4,71,13.0,0.28
3962,Anastasios Donis,170,Nice,5,Ligue 1,2016,18,5,1,19,26.0,0.28
4768,Wylan Cyprien,170,Nice,5,Ligue 1,2016,29,8,3,52,15.0,0.28
4770,Yoann Touzghar,210,Lens,5,Ligue 1,2014,29,8,1,35,23.0,0.28
5248,Marcel Sabitzer,136,RasenBallsport Leipzig,3,Bundesliga,2019,32,9,7,70,13.0,0.28
5549,Luka Milivojevic,78,Crystal Palace,1,Premier League,2017,36,10,1,42,24.0,0.28
5611,Martin Terrier,178,Lyon,5,Ligue 1,2018,32,9,0,36,25.0,0.28
5681,Giovani Lo Celso,153,Real Betis,4,La Liga,2018,32,9,4,64,14.000000000000002,0.28
5769,Habib Diallo,225,Strasbourg,5,Ligue 1,2020,32,9,3,54,17.0,0.28
5800,Lebo Mothiba,225,Strasbourg,5,Ligue 1,2018,32,9,2,35,26.0,0.28
5981,Anthony Goncalves,225,Strasbourg,5,Ligue 1,2018,18,5,2,14,36.0,0.28
5992,Marcus Thuram,130,Borussia M.Gladbach,3,Bundesliga,2020,29,8,3,57,14.000000000000002,0.28
5992,Marcus Thuram,169,Guingamp,5,Ligue 1,2018,32,9,1,63,14.000000000000002,0.28
6271,Ihlas Bebou,120,Hoffenheim,3,Bundesliga,2020,32,9,7,48,19.0,0.28
6528,Loren Morón,153,Real Betis,4,La Liga,2019,36,10,2,51,20.0,0.28
6691,Dejan Kulusevski,230,Parma Calcio 1913,2,Serie A,2019,36,10,8,62,16.0,0.28
7993,Ernesto Torregrossa,242,Brescia,2,Serie A,2019,25,7,3,64,11.0,0.28
26,Salomon Kalou,122,Hertha Berlin,3,Bundesliga,2016,26,7,4,38,18.0,0.27
26,Salomon Kalou,122,Hertha Berlin,3,Bundesliga,2018,30,8,2,47,17.0,0.27
104,Mevlüt Erdinc,169,Guingamp,5,Ligue 1,2015,15,4,0,18,22.0,0.27
115,Fin Bartels,123,Werder Bremen,3,Bundesliga,2015,30,8,1,43,19.0,0.27
137,Anthony Modeste,120,Hoffenheim,3,Bundesliga,2014,26,7,1,58,12.0,0.27
173,Pierre-Michel Lasogga,118,Hamburger SV,3,Bundesliga,2015,30,8,2,53,15.0,0.27
222,Arturo Vidal,117,Bayern Munich,3,Bundesliga,2017,22,6,2,48,13.0,0.27
335,Leon Goretzka,117,Bayern Munich,3,Bundesliga,2018,30,8,4,55,15.0,0.27
392,Arjen Robben,117,Bayern Munich,3,Bundesliga,2015,15,4,1,52,8.0,0.27
422,Mario Götze,129,Borussia Dortmund,3,Bundesliga,2018,26,7,7,28,25.0,0.27
536,Dimitri Payet,164,Marseille,5,Ligue 1,2016,15,4,3,39,10.0,0.27
554,Juan Mata,89,Manchester United,1,Premier League,2014,33,9,4,33,27.0,0.27
574,Troy Deeney,90,Watford,1,Premier League,2016,37,10,4,42,24.0,0.27
612,Vincent Kompany,88,Manchester City,1,Premier League,2016,11,3,0,9,33.0,0.27
622,Wilfried Bony,88,Manchester City,1,Premier League,2014,11,3,1,25,12.0,0.27
646,Christian Eriksen,82,Tottenham,1,Premier League,2017,37,10,10,96,10.0,0.27
690,Loïc Remy,160,Lille,5,Ligue 1,2018,26,7,2,34,21.0,0.27
702,Tammy Abraham,80,Chelsea,1,Premier League,2020,22,6,1,32,19.0,0.27
824,Steven Naismith,72,Everton,1,Premier League,2015,11,3,0,10,30.0,0.27
826,Benik Afobe,73,Bournemouth,1,Premier League,2015,15,4,0,14,28.999999999999996,0.27
843,James Ward-Prowse,74,Southampton,1,Premier League,2018,26,7,0,31,23.0,0.27
866,Joselu,128,Hannover 96,3,Bundesliga,2014,30,8,3,79,10.0,0.27
875,Ciaran Clark,86,Newcastle United,1,Premier League,2018,11,3,0,7,43.0,0.27
897,Juanmi,140,Real Sociedad,4,La Liga,2017,30,8,2,37,22.0,0.27
952,Gastón Ramírez,102,Sampdoria,2,Serie A,2019,26,7,2,40,18.0,0.27
967,Mathieu Debuchy,175,Saint-Etienne,5,Ligue 1,2017,15,4,0,19,21.0,0.27
1147,Cyril Théréau,99,Udinese,2,Serie A,2014,37,10,0,50,20.0,0.27
1235,Ante Budimir,115,Crotone,2,Serie A,2017,22,6,0,30,20.0,0.27
1253,Edin Dzeko,95,Roma,2,Serie A,2018,33,9,6,131,7.000000000000001,0.27
1433,Federico Chiesa,98,Juventus,2,Serie A,2020,30,8,8,60,13.0,0.27
1531,Jean-Christophe Bahebeck,114,Pescara,2,Serie A,2016,15,4,1,29,14.000000000000002,0.27
1611,Franco Brienza,203,Cesena,2,Serie A,2014,30,8,4,53,15.0,0.27
1661,Sam Vokes,92,Burnley,1,Premier League,2016,37,10,3,57,18.0,0.27
1810,Roberto Soriano,154,Villarreal,4,La Liga,2016,33,9,5,41,22.0,0.27
1836,Franco Vázquez,100,Palermo,2,Serie A,2014,37,10,10,99,10.0,0.27
1847,Giampaolo Pazzini,94,Verona,2,Serie A,2019,15,4,0,13,31.0,0.27
1984,Germán Denis,107,Atalanta,2,Serie A,2015,15,4,1,20,20.0,0.27
2065,Vicente Iborra,138,Sevilla,4,La Liga,2014,26,7,1,39,18.0,0.27
2120,Gerard Moreno,154,Villarreal,4,La Liga,2014,26,7,3,41,17.0,0.27
2183,Rubén García,157,Osasuna,4,La Liga,2019,30,8,2,56,14.000000000000002,0.27
2185,Deyverson,151,Levante,4,La Liga,2015,33,9,1,69,13.0,0.27
2197,Pedro León,156,Eibar,4,La Liga,2016,37,10,5,85,12.0,0.27
2207,Emiliano Velázquez,142,Getafe,4,La Liga,2015,11,3,1,8,38.0,0.27
2234,Mikel Oyarzabal,140,Real Sociedad,4,La Liga,2015,22,6,1,30,20.0,0.27
2234,Mikel Oyarzabal,140,Real Sociedad,4,La Liga,2019,37,10,11,62,16.0,0.27
2249,James Rodríguez,150,Real Madrid,4,La Liga,2015,26,7,8,39,18.0,0.27
2339,Charles,156,Eibar,4,La Liga,2017,30,8,1,45,18.0,0.27
2381,Rodrigo,245,Leeds,1,Premier League,2020,26,7,2,46,15.0,0.27
2400,Raúl García,147,Athletic Club,4,La Liga,2018,33,9,3,81,11.0,0.27
2410,Aduriz,147,Athletic Club,4,La Liga,2017,33,9,1,62,15.0,0.27
2631,Karim Onisiwo,125,Mainz 05,3,Bundesliga,2018,26,7,3,39,18.0,0.27
2648,Änis Ben-Hatira,122,Hertha Berlin,3,Bundesliga,2014,15,4,4,23,17.0,0.27
3186,Mathieu Valbuena,178,Lyon,5,Ligue 1,2016,30,8,5,45,18.0,0.27
3231,Kamil Grosicki,163,Rennes,5,Ligue 1,2015,33,9,3,50,18.0,0.27
3333,Francois Kamano,176,Bordeaux,5,Ligue 1,2018,37,10,1,81,12.0,0.27
3344,Casimir Ninga,166,Montpellier,5,Ligue 1,2015,26,7,4,44,16.0,0.27
3377,Mohamed Larbi,173,GFC Ajaccio,5,Ligue 1,2015,30,8,3,43,19.0,0.27
3390,Rémy Cabella,175,Saint-Etienne,5,Ligue 1,2017,26,7,6,58,12.0,0.27
3396,Paolo De Ceglie,230,Parma Calcio 1913,2,Serie A,2014,11,3,0,8,38.0,0.27
3424,Guido Carrillo,171,Monaco,5,Ligue 1,2017,15,4,0,13,31.0,0.27
3493,Gilles Sunu,209,Evian Thonon Gaillard,5,Ligue 1,2014,11,3,1,15,20.0,0.27
3512,Nolan Roux,160,Lille,5,Ligue 1,2014,33,9,3,68,13.0,0.27
3621,Neal Maupay,220,Brighton,1,Premier League,2019,37,10,3,96,10.0,0.27
3638,Hatem Ben Arfa,163,Rennes,5,Ligue 1,2018,26,7,2,54,13.0,0.27
3643,Ezequiel Lavezzi,161,Paris Saint Germain,5,Ligue 1,2014,30,8,2,34,24.0,0.27
3691,Robert Beric,175,Saint-Etienne,5,Ligue 1,2016,22,6,0,20,30.0,0.27
3738,Sehrou Guirassy,134,FC Cologne,3,Bundesliga,2017,15,4,0,32,13.0,0.27
4727,Dimitar Berbatov,171,Monaco,5,Ligue 1,2014,26,7,0,53,13.0,0.27
4773,Benjamin Bourigeaud,163,Rennes,5,Ligue 1,2017,37,10,7,66,15.0,0.27
5249,Emil Forsberg,136,RasenBallsport Leipzig,3,Bundesliga,2016,30,8,19,49,16.0,0.27
5980,Stéphane Bahoken,225,Strasbourg,5,Ligue 1,2017,26,7,1,37,19.0,0.27
6162,Cengiz Ünder,95,Roma,2,Serie A,2017,26,7,1,46,15.0,0.27
6854,Diogo Jota,229,Wolverhampton Wanderers,1,Premier League,2018,33,9,5,58,16.0,0.27
6884,Remi Oudin,177,Reims,5,Ligue 1,2018,37,10,4,78,13.0,0.27
6997,Ignacio Pussetto,99,Udinese,2,Serie A,2020,11,3,1,17,18.0,0.27
7051,Gonçalo Paciência,132,Eintracht Frankfurt,3,Bundesliga,2018,11,3,1,19,16.0,0.27
7090,Krzysztof Piatek,122,Hertha Berlin,3,Bundesliga,2019,15,4,1,25,16.0,0.27
7422,Christoph Baumgartner,120,Hoffenheim,3,Bundesliga,2019,26,7,2,56,13.0,0.27
8318,Moussa Koné,235,Nimes,5,Ligue 1,2020,33,9,0,31,28.999999999999996,0.27
9160,Matthew Hoppe,124,Schalke 04,3,Bundesliga,2020,22,6,1,20,30.0,0.27
47,Yoshinori Muto,125,Mainz 05,3,Bundesliga,2016,19,5,0,18,28.000000000000004,0.26
83,Kevin Volland,119,Bayer Leverkusen,3,Bundesliga,2016,23,6,2,34,18.0,0.26
115,Fin Bartels,123,Werder Bremen,3,Bundesliga,2016,31,8,7,42,19.0,0.26
186,Karim Bellarabi,119,Bayer Leverkusen,3,Bundesliga,2018,19,5,4,43,12.0,0.26
189,Hakan Calhanoglu,111,AC Milan,2,Serie A,2019,35,9,9,101,9.0,0.26
190,Stefan Kießling,119,Bayer Leverkusen,3,Bundesliga,2014,34,9,4,56,16.0,0.26
213,Thorgan Hazard,130,Borussia M.Gladbach,3,Bundesliga,2016,23,6,4,42,14.000000000000002,0.26
261,Julian Brandt,119,Bayer Leverkusen,3,Bundesliga,2017,34,9,3,43,21.0,0.26
267,Philipp Max,121,Augsburg,3,Bundesliga,2019,31,8,6,36,22.0,0.26
321,Shinji Kagawa,129,Borussia Dortmund,3,Bundesliga,2017,19,5,1,24,21.0,0.26
397,Tobias Werner,121,Augsburg,3,Bundesliga,2014,31,8,4,67,12.0,0.26
463,Junior Stanislas,73,Bournemouth,1,Premier League,2017,19,5,2,44,11.0,0.26
486,Adam Lallana,87,Liverpool,1,Premier League,2016,31,8,7,50,16.0,0.26
553,Anthony Martial,171,Monaco,5,Ligue 1,2014,35,9,3,51,18.0,0.26
646,Christian Eriksen,82,Tottenham,1,Premier League,2014,38,10,2,97,10.0,0.26
687,Pedro,80,Chelsea,1,Premier League,2016,35,9,9,59,15.0,0.26
687,Pedro,80,Chelsea,1,Premier League,2018,31,8,2,57,14.000000000000002,0.26
750,Riyad Mahrez,88,Manchester City,1,Premier League,2018,27,7,4,54,13.0,0.26
773,Aleksandar Mitrovic,86,Newcastle United,1,Premier League,2015,34,9,4,79,11.0,0.26
813,Salomón Rondón,76,West Bromwich Albion,1,Premier League,2015,34,9,2,71,13.0,0.26
871,Bojan,85,Stoke,1,Premier League,2015,27,7,1,36,19.0,0.26
872,Peter Crouch,85,Stoke,1,Premier League,2016,27,7,2,37,19.0,0.26
1115,Goran Pandev,101,Genoa,2,Serie A,2019,34,9,1,37,24.0,0.26
1134,Mario Pasalic,107,Atalanta,2,Serie A,2019,35,9,5,58,16.0,0.26
1148,Duván Zapata,99,Udinese,2,Serie A,2016,38,10,3,78,13.0,0.26
1170,Gianluca Caprari,114,Pescara,2,Serie A,2016,35,9,4,107,8.0,0.26
1219,Luis Alberto,96,Lazio,2,Serie A,2020,34,9,2,69,13.0,0.26
1253,Edin Dzeko,95,Roma,2,Serie A,2015,31,8,6,83,10.0,0.26
1253,Edin Dzeko,95,Roma,2,Serie A,2020,27,7,3,70,10.0,0.26
1347,Sergio Pellissier,109,Chievo,2,Serie A,2014,27,7,1,29,24.0,0.26
1347,Sergio Pellissier,109,Chievo,2,Serie A,2015,19,5,0,22,23.0,0.26
1382,José Callejón,105,Napoli,2,Serie A,2017,38,10,10,64,16.0,0.26
1444,Blerim Dzemaili,97,Bologna,2,Serie A,2016,31,8,3,63,13.0,0.26
1468,Gregoire Defrel,203,Cesena,2,Serie A,2014,34,9,5,56,16.0,0.26
1472,Alessandro Matri,104,Sassuolo,2,Serie A,2016,31,8,0,32,25.0,0.26
1496,Roberto Gagliardini,106,Inter,2,Serie A,2018,19,5,0,25,20.0,0.26
1642,Simone Zaza,98,Juventus,2,Serie A,2015,19,5,0,30,17.0,0.26
1672,Jonathan Calleri,158,Alaves,4,La Liga,2018,34,9,2,81,11.0,0.26
1817,Mario Balotelli,242,Brescia,2,Serie A,2019,19,5,0,72,7.000000000000001,0.26
1939,Antonio Cassano,230,Parma Calcio 1913,2,Serie A,2014,19,5,2,23,22.0,0.26
1955,Luca Toni,94,Verona,2,Serie A,2015,23,6,0,60,10.0,0.26
2116,Felipe Caicedo,141,Espanyol,4,La Liga,2014,34,9,2,33,27.0,0.26
2116,Felipe Caicedo,141,Espanyol,4,La Liga,2015,31,8,0,40,20.0,0.26
2249,James Rodríguez,72,Everton,1,Premier League,2020,23,6,4,37,16.0,0.26
2270,Antoine Griezmann,148,Barcelona,4,La Liga,2019,35,9,4,55,16.0,0.26
2271,Fernando Torres,143,Atletico Madrid,4,La Liga,2016,31,8,5,45,18.0,0.26
